Book,Author,Chapter,Paragraph,TEA,CRY
Wildfell Hall,Anne Bronte,XLI,"&ldquo;But, indeed, I had a hard time of it,&rdquo; said she: &ldquo;mamma was
very greatly disappointed at the failure of her darling project, and very, very
angry at my obstinate resistance to her will, and is so still; but I
can&rsquo;t help it. And Walter, too, is so seriously displeased at my
perversity and absurd caprice, as he calls it, that I fear he will never
forgive me&mdash;I did not think he <i>could</i> be so unkind as he has lately
shown himself. But Milicent begged me not to yield, and I&rsquo;m sure, Mrs.
Huntingdon, if you had seen the man they wanted to palm upon me, you would have
advised me not to take him too.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLI,"&ldquo;I should have done so whether I had seen him or not,&rdquo; said I;
&ldquo;it is enough that you dislike him.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLI,"&ldquo;I knew you would say so; though mamma affirmed you would be quite
shocked at my undutiful conduct. You can&rsquo;t imagine how she lectures me: I
am disobedient and ungrateful; I am thwarting her wishes, wronging my brother,
and making myself a burden on her hands. I sometimes fear she&rsquo;ll overcome
me after all. I have a strong will, but so has she, and when she says such
bitter things, it provokes me to such a pass that I feel inclined to do as she
bids me, and then break my heart and say, &lsquo;There, mamma, it&rsquo;s all
your fault!&rsquo;&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLI,"&ldquo;Pray don&rsquo;t!&rdquo; said I. &ldquo;Obedience from such a motive
would be positive wickedness, and certain to bring the punishment it deserves.
Stand firm, and your mamma will soon relinquish her persecution; and the
gentleman himself will cease to pester you with his addresses if he finds them
steadily rejected.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLI,"&ldquo;Oh, no! mamma will weary all about her before she tires herself with her
exertions; and as for Mr. Oldfield, she has given him to understand that I have
refused his offer, not from any dislike of his person, but merely because I am
giddy and young, and cannot at present reconcile myself to the thoughts of
marriage under any circumstances: but by next season, she has no doubt, I shall
have more sense, and hopes my girlish fancies will be worn away. So she has
brought me home, to school me into a proper sense of my duty, against the time
comes round again. Indeed, I believe she will not put herself to the expense of
taking me up to London again, unless I surrender: she cannot afford to take me
to town for pleasure and nonsense, she says, and it is not <i>every</i> rich
gentleman that will consent to take me without a fortune, whatever exalted
ideas I may have of my own attractions.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLI,"&ldquo;Well, Esther, I pity you; but still, I repeat, stand firm. You might as
well sell yourself to slavery at once, as marry a man you dislike. If your
mother and brother are unkind to you, you may leave them, but remember you are
bound to your husband for life.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLI,"&ldquo;But I cannot leave them unless I get married, and I cannot get married
if nobody sees me. I saw one or two gentlemen in London that I might have
liked, but they were younger sons, and mamma would not let me get to know
them&mdash;one especially, who I believe rather liked me&mdash;but she threw
every possible obstacle in the way of our better acquaintance. Wasn&rsquo;t it
provoking?&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLI,"&ldquo;I have no doubt you would feel it so, but it is possible that if you
married him, you might have more reason to regret it hereafter than if you
married Mr. Oldfield. When I tell you not to marry <i>without</i> love, I do
not advise you to marry for love alone: there are many, many other things to be
considered. Keep both heart and hand in your own possession, till you see good
reason to part with them; and if such an occasion should never present itself,
comfort your mind with this reflection, that though in single life your joys
may not be very many, your sorrows, at least, will not be more than you can
bear. Marriage <i>may</i> change your circumstances for the better, but, in my
private opinion, it is far more likely to produce a contrary result.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLI,"&ldquo;So thinks Milicent; but allow me to say <i>I</i> think otherwise. If I
thought myself doomed to old-maidenhood, I should cease to value my life. The
thoughts of living on, year after year, at the Grove&mdash;a hanger-on upon
mamma and Walter, a mere cumberer of the ground (now that I know in what light
they would regard it), is perfectly intolerable; I would rather run away with
the butler.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLI,"&ldquo;Your circumstances are peculiar, I allow; but have patience, love; do
nothing rashly. Remember you are not yet nineteen, and many years are yet to
pass before any one can set you down as an old maid: you cannot tell what
Providence may have in store for you. And meantime, remember you have a
<i>right</i> to the protection and support of your mother and brother, however
they may seem to grudge it.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLI,"&ldquo;You are so grave, Mrs. Huntingdon,&rdquo; said Esther, after a pause.
&ldquo;When Milicent uttered the same discouraging sentiments concerning
marriage, I asked if she was happy: she said she was; but I only half believed
her; and now I must put the same question to you.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLI,"&ldquo;It is a very impertinent question,&rdquo; laughed I, &ldquo;from a young
girl to a married woman so many years her senior, and I shall not answer
it.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLI,"&ldquo;Pardon me, dear <i>madam</i>,&rdquo; said she, laughingly throwing
herself into my arms, and kissing me with playful affection; but I felt a tear
on my neck, as she dropped her head on my bosom and continued, with an odd
mixture of sadness and levity, timidity and audacity,&mdash;&ldquo;I know you
are not so happy as I mean to be, for you spend half your life alone at
Grassdale, while Mr. Huntingdon goes about enjoying himself where and how he
pleases. I shall expect <i>my</i> husband to have no pleasures but what he
shares with me; and if his greatest pleasure of all is not the enjoyment of my
company, why, it will be the worse for him, that&rsquo;s all.&rdquo;",0.0,1.0
Wildfell Hall,Anne Bronte,XLI,"&ldquo;If such are your expectations of matrimony, Esther, you must, indeed, be
careful whom you marry&mdash;or rather, you must avoid it altogether.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"September 1st.&mdash;No Mr. Huntingdon yet. Perhaps he will stay among his
friends till Christmas; and then, next spring, he will be off again. If he
continue this plan, I shall be able to stay at Grassdale well enough&mdash;that
is, I <i>shall</i> be able to stay, and that is enough; even an occasional bevy
of friends at the shooting season may be borne, if Arthur get so firmly
attached to me, so well established in good sense and principles before they
come that I shall be able, by reason and affection, to keep him pure from their
contaminations. Vain hope, I fear! but still, till such a time of trial comes I
will forbear to think of my quiet asylum in the beloved old hall.",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"Mr. and Mrs. Hattersley have been staying at the Grove a fortnight: and as Mr.
Hargrave is still absent, and the weather was remarkably fine, I never passed a
day without seeing my two friends, Milicent and Esther, either there or here.
On one occasion, when Mr. Hattersley had driven them over to Grassdale in the
phaeton, with little Helen and Ralph, and we were all enjoying ourselves in the
garden&mdash;I had a few minutes&rsquo; conversation with that gentleman, while
the ladies were amusing themselves with the children.",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;Do you want to hear anything of your husband, Mrs. Huntingdon?&rdquo;
said he.",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;No, unless you can tell me when to expect him home.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;I can&rsquo;t.&mdash;You don&rsquo;t want him, do you?&rdquo; said he,
with a broad grin.",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,&ldquo;No.&rdquo;,0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;Well, I think you&rsquo;re better without him, sure enough&mdash;for my
part, I&rsquo;m downright weary of him. I told him I&rsquo;d leave him if he
didn&rsquo;t mend his manners, and he wouldn&rsquo;t; so I left him. You see,
I&rsquo;m a better man than you think me; and, what&rsquo;s more, I have
serious thoughts of washing my hands of him entirely, and the whole set of
&rsquo;em, and comporting myself from this day forward with all decency and
sobriety, as a Christian and the father of a family should do. What do you
think of that?&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,&ldquo;It is a resolution you ought to have formed long ago.&rdquo;,0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;Well, I&rsquo;m not thirty yet; it isn&rsquo;t too late, is it?&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;No; it is never too late to reform, as long as you have the sense to
desire it, and the strength to execute your purpose.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;Well, to tell you the truth, I&rsquo;ve thought of it often and often
before; but he&rsquo;s such devilish good company, is Huntingdon, after all.
You can&rsquo;t imagine what a jovial good fellow he is when he&rsquo;s not
fairly drunk, only just primed or half-seas-over. We all have a bit of a liking
for him at the bottom of our hearts, though we can&rsquo;t respect him.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,&ldquo;But should you wish yourself to be like him?&rdquo;,0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;No, I&rsquo;d rather be like myself, bad as I am.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;You can&rsquo;t continue as bad as you are without getting worse and
more brutalised every day, and therefore more like him.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"I could not help smiling at the comical, half-angry, half-confounded look he
put on at this rather unusual mode of address.",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;Never mind my plain speaking,&rdquo; said I; &ldquo;it is from the best
of motives. But tell me, should you wish your sons to be like Mr.
Huntingdon&mdash;or even like yourself?&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,&ldquo;Hang it! no.&rdquo;,0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;Should you wish your daughter to despise you&mdash;or, at least, to feel
no vestige of respect for you, and no affection but what is mingled with the
bitterest regret?&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;Oh, no! I couldn&rsquo;t stand that.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;And, finally, should you wish your wife to be ready to sink into the
earth when she hears you mentioned; and to loathe the very sound of your voice,
and shudder at your approach?&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;She never will; she likes me all the same, whatever I do.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;Impossible, Mr. Hattersley! you mistake her quiet submission for
affection.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,&ldquo;Fire and fury&mdash;&rdquo;,0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;Now don&rsquo;t burst into a tempest at that. I don&rsquo;t mean to say
she does not love you&mdash;she does, I know, a great deal better than you
deserve; but I am quite sure, that if you behave better, she will love you
more, and if you behave worse, she will love you less and less, till all is
lost in fear, aversion, and bitterness of soul, if not in secret hatred and
contempt. But, dropping the subject of affection, should you wish to be the
tyrant of her life&mdash;to take away all the sunshine from her existence, and
make her thoroughly miserable?&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;Of course not; and I don&rsquo;t, and I&rsquo;m not going to.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,&ldquo;You have done more towards it than you suppose.&rdquo;,0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;Pooh, pooh! she&rsquo;s not the susceptible, anxious, worriting creature
you imagine: she&rsquo;s a little meek, peaceable, affectionate body; apt to be
rather sulky at times, but quiet and cool in the main, and ready to take things
as they come.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;Think of what she was five years ago, when you married her, and what she
is now.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;I know she was a little plump lassie then, with a pretty pink and white
face: now she&rsquo;s a poor little bit of a creature, fading and melting away
like a snow-wreath. But hang it!&mdash;that&rsquo;s not my fault.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;What is the cause of it then? Not years, for she&rsquo;s only
five-and-twenty.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;It&rsquo;s her own delicate health, and confound it, madam! what would
you make of me?&mdash;and the children, to be sure, that worry her to death
between them.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;No, Mr. Hattersley, the children give her more pleasure than pain: they
are fine, well-dispositioned children&mdash;&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,&ldquo;I know they are&mdash;bless them!&rdquo;,0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;Then why lay the blame on them?&mdash;I&rsquo;ll tell you what it is:
it&rsquo;s silent fretting and constant anxiety on your account, mingled, I
suspect, with something of bodily fear on her own. When you behave well, she
can only rejoice with trembling; she has no security, no confidence in your
judgment or principles; but is continually dreading the close of such
short-lived felicity; when you behave ill, her causes of terror and misery are
more than any one can tell but herself. In patient endurance of evil, she
forgets it is our duty to admonish our neighbours of their transgressions.
Since you <i>will</i> mistake her silence for indifference, come with me, and
I&rsquo;ll show you one or two of her letters&mdash;no breach of confidence, I
hope, since you are her other half.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"He followed me into the library. I sought out and put into his hands two of
Milicent&rsquo;s letters: one dated from London, and written during one of his
wildest seasons of reckless dissipation; the other in the country, during a
lucid interval. The former was full of trouble and anguish; not accusing
<i>him</i>, but deeply regretting his connection with his profligate
companions, abusing Mr. Grimsby and others, insinuating bitter things against
Mr. Huntingdon, and most ingeniously throwing the blame of her husband&rsquo;s
misconduct on to other men&rsquo;s shoulders. The latter was full of hope and
joy, yet with a trembling consciousness that this happiness would not last;
praising his goodness to the skies, but with an evident, though but
half-expressed wish, that it were based on a surer foundation than the natural
impulses of the heart, and a half-prophetic dread of the fall of that house so
founded on the sand,&mdash;which fall had shortly after taken place, as
Hattersley must have been conscious while he read.",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"Almost at the commencement of the first letter I had the unexpected pleasure of
seeing him blush; but he immediately turned his back to me, and finished the
perusal at the window. At the second, I saw him, once or twice, raise his hand,
and hurriedly pass it across his face. Could it be to dash away a tear? When he
had done, there was an interval spent in clearing his throat and staring out of
the window, and then, after whistling a few bars of a favourite air, he turned
round, gave me back the letters, and silently shook me by the hand.",0.0,1.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;I&rsquo;ve been a cursed rascal, God knows,&rdquo; said he, as he gave
it a hearty squeeze, &ldquo;but you see if I don&rsquo;t make amends for
it&mdash;d&mdash;n me if I don&rsquo;t!&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;Don&rsquo;t curse yourself, Mr. Hattersley; if God had heard half your
invocations of that kind, you would have been in hell long before now&mdash;and
you <i>cannot</i> make amends for the past by doing your duty for the future,
inasmuch as your duty is only what you <i>owe</i> to your Maker, and you cannot
do <i>more</i> than fulfil it: another must make amends for your past
delinquencies. If you intend to reform, invoke God&rsquo;s blessing, His mercy,
and His aid; not His curse.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;God help me, then&mdash;for I&rsquo;m sure I need it. Where&rsquo;s
Milicent?&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;She&rsquo;s there, just coming in with her sister.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"He stepped out at the glass door, and went to meet them. I followed at a little
distance. Somewhat to his wife&rsquo;s astonishment, he lifted her off from the
ground, and saluted her with a hearty kiss and a strong embrace; then placing
his two hands on her shoulders, he gave her, I suppose, a sketch of the great
things he meant to do, for she suddenly threw her arms round him, and burst
into tears, exclaiming,&mdash;&ldquo;Do, do, Ralph&mdash;we shall be so happy!
How very, very good you are!&rdquo;",0.0,1.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;Nay, not I,&rdquo; said he, turning her round, and pushing her towards
me. &ldquo;Thank <i>her;</i> it&rsquo;s her doing.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"Milicent flew to thank me, overflowing with gratitude. I disclaimed all title
to it, telling her her husband was predisposed to amendment before I added my
mite of exhortation and encouragement, and that I had only done what she might,
and ought to have done herself.",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;Oh, no!&rdquo; cried she; &ldquo;I couldn&rsquo;t have influenced him,
I&rsquo;m sure, by anything that I could have said. I should only have bothered
him by my clumsy efforts at persuasion, if I had made the attempt.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"&ldquo;You never tried me, Milly,&rdquo; said he.",0.0,0.0
Wildfell Hall,Anne Bronte,XLII,"Shortly after they took their leave. They are now gone on a visit to
Hattersley&rsquo;s father. After that they will repair to their country home. I
hope his good resolutions will not fall through, and poor Milicent will not be
again disappointed. Her last letter was full of present bliss, and pleasing
anticipations for the future; but no particular temptation has yet occurred to
put his virtue to the test. Henceforth, however, she will doubtless be somewhat
less timid and reserved, and he more kind and thoughtful.&mdash;Surely, then,
her hopes are not unfounded; and I have one bright spot, at least, whereon to
rest my thoughts.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"October 10th.&mdash;Mr. Huntingdon returned about three weeks ago. His
appearance, his demeanour and conversation, and my feelings with regard to him,
I shall not trouble myself to describe. The day after his arrival, however, he
surprised me by the announcement of an intention to procure a governess for
little Arthur: I told him it was quite unnecessary, not to say ridiculous, at
the present season: I thought I was fully competent to the task of teaching him
myself&mdash;for some years to come, at least: the child&rsquo;s education was
the only pleasure and business of my life; and since he had deprived me of
every other occupation, he might surely leave me that.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"He said I was not fit to teach children, or to be with them: I had already
reduced the boy to little better than an automaton; I had broken his fine
spirit with my rigid severity; and I should freeze all the sunshine out of his
heart, and make him as gloomy an ascetic as myself, if I had the handling of
him much longer. And poor Rachel, too, came in for her share of abuse, as
usual; he cannot endure Rachel, because he knows she has a proper appreciation
of him.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"I calmly defended our several qualifications as nurse and governess, and still
resisted the proposed addition to our family; but he cut me short by saying it
was no use bothering about the matter, for he had engaged a governess already,
and she was coming next week; so that all I had to do was to get things ready
for her reception. This was a rather startling piece of intelligence. I
ventured to inquire her name and address, by whom she had been recommended, or
how he had been led to make choice of her.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"&ldquo;She is a very estimable, pious young person,&rdquo; said he; &ldquo;you
needn&rsquo;t be afraid. Her name is Myers, I believe; and she was recommended
to me by a respectable old dowager: a lady of high repute in the religious
world. I have not seen her myself, and therefore cannot give you a particular
account of her person and conversation, and so forth; but, if the old
lady&rsquo;s eulogies are correct, you will find her to possess all desirable
qualifications for her position: an inordinate love of children among the
rest.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"All this was gravely and quietly spoken, but there was a laughing demon in his
half-averted eye that boded no good, I imagined. However, I thought of my
asylum in &mdash;&mdash;shire, and made no further objections.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"When Miss Myers arrived, I was not prepared to give her a very cordial
reception. Her appearance was not particularly calculated to produce a
favourable impression at first sight, nor did her manners and subsequent
conduct, in any degree, remove the prejudice I had already conceived against
her. Her attainments were limited, her intellect noways above mediocrity. She
had a fine voice, and could sing like a nightingale, and accompany herself
sufficiently well on the piano; but these were her only accomplishments. There
was a look of guile and subtlety in her face, a sound of it in her voice. She
seemed afraid of me, and would start if I suddenly approached her. In her
behaviour she was respectful and complaisant, even to servility: she attempted
to flatter and fawn upon me at first, but I soon checked that. Her fondness for
her little pupil was overstrained, and I was obliged to remonstrate with her on
the subject of over-indulgence and injudicious praise; but she could not gain
his heart. Her piety consisted in an occasional heaving of sighs, and uplifting
of eyes to the ceiling, and the utterance of a few cant phrases. She told me
she was a clergyman&rsquo;s daughter, and had been left an orphan from her
childhood, but had had the good fortune to obtain a situation in a very pious
family; and then she spoke so gratefully of the kindness she had experienced
from its different members, that I reproached myself for my uncharitable
thoughts and unfriendly conduct, and relented for a time, but not for long: my
causes of dislike were too rational, my suspicions too well founded for that;
and I knew it was my duty to watch and scrutinize till those suspicions were
either satisfactorily removed or confirmed.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"I asked the name and residence of the kind and pious family. She mentioned a
common name, and an unknown and distant place of abode, but told me they were
now on the Continent, and their present address was unknown to her. I never saw
her speak much to Mr. Huntingdon; but he would frequently look into the
school-room to see how little Arthur got on with his new companion, when I was
not there. In the evening, she sat with us in the drawing-room, and would sing
and play to amuse him or us, as she pretended, and was very attentive to his
wants, and watchful to anticipate them, though she only talked to me; indeed,
he was seldom in a condition to be talked to. Had she been other than she was,
I should have felt her presence a great relief to come between us thus, except,
indeed, that I should have been thoroughly ashamed for any decent person to see
him as he often was.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"I did not mention my suspicions to Rachel; but she, having sojourned for half a
century in this land of sin and sorrow, has learned to be suspicious herself.
She told me from the first she was &ldquo;down of that new governess,&rdquo;
and I soon found she watched her quite as narrowly as I did; and I was glad of
it, for I longed to know the truth: the atmosphere of Grassdale seemed to
stifle me, and I could only live by thinking of Wildfell Hall.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"At last, one morning, she entered my chamber with such intelligence that my
resolution was taken before she had ceased to speak. While she dressed me I
explained to her my intentions and what assistance I should require from her,
and told her which of my things she was to pack up, and what she was to leave
behind for herself, as I had no other means of recompensing her for this sudden
dismissal after her long and faithful service: a circumstance I most deeply
regretted, but could not avoid.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"&ldquo;And what will you do, Rachel?&rdquo; said I; &ldquo;will you go home, or
seek another place?&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"&ldquo;I have no home, ma&rsquo;am, but with you,&rdquo; she replied;
&ldquo;and if I leave you I&rsquo;ll never go into place again as long as I
live.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"&ldquo;But I can&rsquo;t afford to live like a lady now,&rdquo; returned I:
&ldquo;I must be my own maid and my child&rsquo;s nurse.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"&ldquo;What <i>signifies!</i>&rdquo; replied she, in some excitement.
&ldquo;You&rsquo;ll want somebody to clean and wash, and cook, won&rsquo;t you?
I can do all that; and never mind the wages: I&rsquo;ve my bits o&rsquo;
savings yet, and if you wouldn&rsquo;t take me I should have to find my own
board and lodging out of &rsquo;em somewhere, or else work among strangers: and
it&rsquo;s what I&rsquo;m not used to: so you can please yourself,
ma&rsquo;am.&rdquo; Her voice quavered as she spoke, and the tears stood in her
eyes.",0.0,1.0
Wildfell Hall,Anne Bronte,XLIII,"&ldquo;I should like it above all things, Rachel, and I&rsquo;d give you such
wages as I could afford: such as I should give to any servant-of-all-work I
might employ: but don&rsquo;t you see I should be dragging you down with me
when you have done nothing to deserve it?&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"&ldquo;Oh, fiddle!&rdquo; ejaculated she.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"&ldquo;And, besides, my future way of living will be so widely different to the
past: so different to all you have been accustomed to&mdash;&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"&ldquo;Do you think, ma&rsquo;am, I can&rsquo;t bear what my missis can? surely
I&rsquo;m not so proud and so dainty as that comes to; and my little master,
too, God bless him!&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"&ldquo;But I&rsquo;m young, Rachel; I sha&rsquo;n&rsquo;t mind it; and Arthur
is young too: it will be nothing to him.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"&ldquo;Nor me either: I&rsquo;m not so old but what I can stand hard fare and
hard work, if it&rsquo;s only to help and comfort them as I&rsquo;ve loved like
my own bairns: for all I&rsquo;m too old to bide the thoughts o&rsquo; leaving
&rsquo;em in trouble and danger, and going amongst strangers myself.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"&ldquo;Then you sha&rsquo;n&rsquo;t, Rachel!&rdquo; cried I, embracing my
faithful friend. &ldquo;We&rsquo;ll all go together, and you shall see how the
new life suits you.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"&ldquo;Bless you, honey!&rdquo; cried she, affectionately returning my embrace.
&ldquo;Only let us get shut of this wicked house, and we&rsquo;ll do right
enough, you&rsquo;ll see.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"&ldquo;So think I,&rdquo; was my answer; and so that point was settled.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"By that morning&rsquo;s post I despatched a few hasty lines to Frederick,
beseeching him to prepare my asylum for my immediate reception: for I should
probably come to claim it within a day after the receipt of that note: and
telling him, in few words, the cause of my sudden resolution. I then wrote
three letters of adieu: the first to Esther Hargrave, in which I told her that
I found it impossible to stay any longer at Grassdale, or to leave my son under
his father&rsquo;s protection; and, as it was of the last importance that our
future abode should be unknown to him and his acquaintance, I should disclose
it to no one but my brother, through the medium of whom I hoped still to
correspond with my friends. I then gave her his address, exhorted her to write
frequently, reiterated some of my former admonitions regarding her own
concerns, and bade her a fond farewell.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"The second was to Milicent; much to the same effect, but a little more
confidential, as befitted our longer intimacy, and her greater experience and
better acquaintance with my circumstances.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"The third was to my aunt: a much more difficult and painful undertaking, and
therefore I had left it to the last; but I must give her some explanation of
that extraordinary step I had taken: and that quickly, for she and my uncle
would no doubt hear of it within a day or two after my disappearance, as it was
probable that Mr. Huntingdon would speedily apply to them to know what was
become of me. At last, however, I told her I was sensible of my error: I did
not complain of its punishment, and I was sorry to trouble my friends with its
consequences; but in duty to my son I must submit no longer; it was absolutely
necessary that he should be delivered from his father&rsquo;s corrupting
influence. I should not disclose my place of refuge even to her, in order that
she and my uncle might be able, with truth, to deny all knowledge concerning
it; but any communications addressed to me under cover to my brother would be
certain to reach me. I hoped she and my uncle would pardon the step I had
taken, for if they knew all, I was sure they would not blame me; and I trusted
they would not afflict themselves on my account, for if I could only reach my
retreat in safety and keep it unmolested, I should be very happy, but for the
thoughts of them; and should be quite contented to spend my life in obscurity,
devoting myself to the training up of my child, and teaching him to avoid the
errors of both his parents.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"These things were done yesterday: I have given two whole days to the
preparation for our departure, that Frederick may have more time to prepare the
rooms, and Rachel to pack up the things: for the latter task must be done with
the utmost caution and secrecy, and there is no one but me to assist her. I can
help to get the articles together, but I do not understand the art of stowing
them into the boxes, so as to take up the smallest possible space; and there
are her own things to do, as well as mine and Arthur&rsquo;s. I can ill afford
to leave anything behind, since I have no money, except a few guineas in my
purse; and besides, as Rachel observed, whatever I left would most likely
become the property of Miss Myers, and I should not relish that.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"But what trouble I have had throughout these two days, struggling to appear
calm and collected, to meet him and her as usual, when I was obliged to meet
them, and forcing myself to leave my little Arthur in her hands for hours
together! But I trust these trials are over now: I have laid him in my bed for
better security, and never more, I trust, shall his innocent lips be defiled by
their contaminating kisses, or his young ears polluted by their words. But
shall we escape in safety? Oh, that the morning were come, and we were on our
way at least! This evening, when I had given Rachel all the assistance I could,
and had nothing left me but to wait, and wish and tremble, I became so greatly
agitated that I knew not what to do. I went down to dinner, but I could not
force myself to eat. Mr. Huntingdon remarked the circumstance.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"&ldquo;What&rsquo;s to do with you <i>now?</i>&rdquo; said he, when the removal
of the second course gave him time to look about him.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"&ldquo;I am not well,&rdquo; I replied: &ldquo;I think I must lie down a
little; you won&rsquo;t miss me much?&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"&ldquo;Not the least: if you leave your chair, it&rsquo;ll do just as
well&mdash;better, a trifle,&rdquo; he muttered, as I left the room, &ldquo;for
I can fancy somebody else fills it.&rdquo;",0.0,0.0
